#_ReacDC,Symbol_ReacDC,#_SIT,Symbol_SIT,eps_j_Cl-,sigma_eps_j_Cl-,eps_j_ClO4-,sigma_eps_j_ClO4-,eps_j_NO3-,sigma_eps_j_NO3-,eps_j_Li+,sigma_eps_j_Li+,eps_j_Na+,sigma_eps_j_Na+,eps_j_K+,sigma_eps_j_K+,eps_j_NaCl,sigma_eps_j_NaCl,eps_j_NaClO4,sigma_eps_j_NaClO4
,Ra+2,1,Ra+2,0.06,0.02,,,,,0,,0,,0,,0,,0,
3,RaCO3(aq),5,RaCO3(aq),0,,0,,0,,0,,0,,0,,0,0.1,0,
2,RaF+,3,RaF+,0.05,0.1,,,,,0,,0,,0,,0,,0,
4,RaHCO3+,4,RaHCO3+,0.05,0.1,,,,,0,,0,,0,,0,,0,
1,RaOH+,2,RaOH+,0.05,0.1,,,,,0,,0,,0,,0,,0,
5,RaSO4(aq),6,RaSO4(aq),0,,0,,0,,0,,0,,0,,0,0.1,0,
