Symbol,Name,Composition,agg_state,logK,sigma logK,DrHm [kJ/mol],sigma DrHm [kJ/mol],DrCpm [J/(K mol)],sigma DrCpm [J/(K mol)],T-min,T-max,Reaction
CaMoO4(cr),Powellite,CaMoO4,s,8.46,0.31,-4.79,1.66,0,,0,100,1 Ca+2 1 MoO4-2 = CaMoO4(cr)
